accession_code,accession,lga,pot_id,pot,reading,plant_id,week,trait,trait_label,value,pvfta1
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,LB,Leaf breadth (cm),7.7,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,LL,Leaf length (cm),11,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,NB,Number of branches,3,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,NL,Number of leaves,106,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,PH,Plant height (cm),261,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,5,SD,Stem diameter,3.7,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,LB,Leaf breadth (cm),8,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,LL,Leaf length (cm),11.3,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,NB,Number of branches,3,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,NL,Number of leaves,117,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,PH,Plant height (cm),280,Not genotyped
17,Lahadin17,Dawakin Kudu,17a,a,2,17a-r2,6,SD,Stem diameter,3.7,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,LB,Leaf breadth (cm),6.8,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,LL,Leaf length (cm),9.9,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,NB,Number of branches,1,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,NL,Number of leaves,33,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,PH,Plant height (cm),58.7,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,2,SD,Stem diameter,NA,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,LB,Leaf breadth (cm),4.4,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,LL,Leaf length (cm),9.9,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,NB,Number of branches,1,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,NL,Number of leaves,24,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,PH,Plant height (cm),26.4,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,3,SD,Stem diameter,NA,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,LB,Leaf breadth (cm),5.6,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,LL,Leaf length (cm),9.9,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,NB,Number of branches,1,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,NL,Number of leaves,24,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,PH,Plant height (cm),27,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,4,SD,Stem diameter,0.41,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,LB,Leaf breadth (cm),5.1,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,LL,Leaf length (cm),8,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,NB,Number of branches,3,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,NL,Number of leaves,50,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,PH,Plant height (cm),32,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,5,SD,Stem diameter,0.45,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,LB,Leaf breadth (cm),5.8,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,LL,Leaf length (cm),9,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,NB,Number of branches,3,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,NL,Number of leaves,64,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,PH,Plant height (cm),36,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,1,17b-r1,6,SD,Stem diameter,0.47,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,LB,Leaf breadth (cm),5.2,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,LL,Leaf length (cm),9,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,NB,Number of branches,0,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,NL,Number of leaves,32,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,PH,Plant height (cm),25,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,2,SD,Stem diameter,NA,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,LB,Leaf breadth (cm),6.5,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,LL,Leaf length (cm),10,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,NB,Number of branches,0,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,NL,Number of leaves,47,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,PH,Plant height (cm),115,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,3,SD,Stem diameter,3.45,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,LB,Leaf breadth (cm),8,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,LL,Leaf length (cm),11.5,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,NB,Number of branches,0,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,NL,Number of leaves,78,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,PH,Plant height (cm),240,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,4,SD,Stem diameter,3.55,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,LB,Leaf breadth (cm),7.3,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,LL,Leaf length (cm),11.8,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,NB,Number of branches,0,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,NL,Number of leaves,110,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,PH,Plant height (cm),263,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,5,SD,Stem diameter,3.6,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,LB,Leaf breadth (cm),7.4,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,LL,Leaf length (cm),12.1,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,NB,Number of branches,0,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,NL,Number of leaves,121,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,PH,Plant height (cm),280,Not genotyped
17,Lahadin17,Dawakin Kudu,17b,b,2,17b-r2,6,SD,Stem diameter,3.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,LB,Leaf breadth (cm),8.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,LL,Leaf length (cm),11.8,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,NL,Number of leaves,26,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,PH,Plant height (cm),60.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,2,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,LB,Leaf breadth (cm),6.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,LL,Leaf length (cm),11.8,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,NL,Number of leaves,34,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,PH,Plant height (cm),79.2,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,3,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,LB,Leaf breadth (cm),8.9,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,LL,Leaf length (cm),12,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,NL,Number of leaves,41,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,PH,Plant height (cm),79.7,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,4,SD,Stem diameter,0.61,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,LB,Leaf breadth (cm),7.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,LL,Leaf length (cm),11.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,NL,Number of leaves,64,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,PH,Plant height (cm),82,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,5,SD,Stem diameter,0.7,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,LB,Leaf breadth (cm),6.9,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,LL,Leaf length (cm),11,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,NL,Number of leaves,79,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,PH,Plant height (cm),94,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,1,18a-r1,6,SD,Stem diameter,0.8,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,LB,Leaf breadth (cm),7.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,LL,Leaf length (cm),12,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,NL,Number of leaves,36,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,PH,Plant height (cm),74,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,2,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,LB,Leaf breadth (cm),6.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,LL,Leaf length (cm),11.2,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,NL,Number of leaves,71,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,PH,Plant height (cm),243,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,3,SD,Stem diameter,3.55,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,LB,Leaf breadth (cm),8.7,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,LL,Leaf length (cm),12,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,NL,Number of leaves,102,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,PH,Plant height (cm),362,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,4,SD,Stem diameter,3.65,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,LB,Leaf breadth (cm),6,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,LL,Leaf length (cm),11,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,NL,Number of leaves,143,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,PH,Plant height (cm),370,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,5,SD,Stem diameter,3.65,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,LB,Leaf breadth (cm),7.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,LL,Leaf length (cm),10.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,NL,Number of leaves,157,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,PH,Plant height (cm),376,Not genotyped
18,Dawaki18,Dawakin Kudu,18a,a,2,18a-r2,6,SD,Stem diameter,3.65,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,LB,Leaf breadth (cm),6.2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,LL,Leaf length (cm),9.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,NB,Number of branches,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,NL,Number of leaves,15,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,PH,Plant height (cm),29.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,2,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,LB,Leaf breadth (cm),5.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,LL,Leaf length (cm),9.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,NB,Number of branches,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,NL,Number of leaves,29,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,PH,Plant height (cm),63.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,3,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,LB,Leaf breadth (cm),7.1,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,LL,Leaf length (cm),12.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,NB,Number of branches,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,NL,Number of leaves,41,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,PH,Plant height (cm),143,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,4,SD,Stem diameter,0.85,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,LB,Leaf breadth (cm),7,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,LL,Leaf length (cm),13,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,NL,Number of leaves,51,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,PH,Plant height (cm),210,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,5,SD,Stem diameter,0.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,LB,Leaf breadth (cm),7.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,LL,Leaf length (cm),10.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,NB,Number of branches,1,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,NL,Number of leaves,68,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,PH,Plant height (cm),213,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,1,18b-r1,6,SD,Stem diameter,0.65,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,LB,Leaf breadth (cm),8.2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,LL,Leaf length (cm),12.3,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,NB,Number of branches,0,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,NL,Number of leaves,32,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,PH,Plant height (cm),180,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,2,SD,Stem diameter,NA,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,LB,Leaf breadth (cm),9,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,LL,Leaf length (cm),10.8,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,NB,Number of branches,2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,NL,Number of leaves,85,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,PH,Plant height (cm),249,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,3,SD,Stem diameter,3.7,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,LB,Leaf breadth (cm),7.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,LL,Leaf length (cm),13,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,NB,Number of branches,2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,NL,Number of leaves,96,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,PH,Plant height (cm),297,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,4,SD,Stem diameter,3.7,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,LB,Leaf breadth (cm),6.2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,LL,Leaf length (cm),11.5,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,NB,Number of branches,2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,NL,Number of leaves,124,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,PH,Plant height (cm),311,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,5,SD,Stem diameter,3.8,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,LB,Leaf breadth (cm),5.6,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,LL,Leaf length (cm),10.4,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,NB,Number of branches,2,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,NL,Number of leaves,16,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,PH,Plant height (cm),321,Not genotyped
18,Dawaki18,Dawakin Kudu,18b,b,2,18b-r2,6,SD,Stem diameter,3.8,Not genotyped
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,LB,Leaf breadth (cm),7.6,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,LL,Leaf length (cm),14.2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,NL,Number of leaves,32,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,PH,Plant height (cm),98.6,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,2,SD,Stem diameter,NA,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,LB,Leaf breadth (cm),8,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,LL,Leaf length (cm),14.3,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,NB,Number of branches,4,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,NL,Number of leaves,53,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,PH,Plant height (cm),100,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,3,SD,Stem diameter,NA,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,LB,Leaf breadth (cm),8,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,LL,Leaf length (cm),14.3,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,NB,Number of branches,4,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,NL,Number of leaves,71,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,PH,Plant height (cm),110.2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,4,SD,Stem diameter,0.71,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,LB,Leaf breadth (cm),6.4,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,LL,Leaf length (cm),12.2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,NL,Number of leaves,96,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,PH,Plant height (cm),102,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,5,SD,Stem diameter,0.6,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,LB,Leaf breadth (cm),5.3,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,LL,Leaf length (cm),11,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,NL,Number of leaves,109,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,PH,Plant height (cm),104,Amplified
19,Yankaba19,Nasarawa,19a,a,1,19a-r1,6,SD,Stem diameter,0.65,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,LB,Leaf breadth (cm),5.9,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,LL,Leaf length (cm),11,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,NL,Number of leaves,39,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,PH,Plant height (cm),151,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,2,SD,Stem diameter,NA,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,LB,Leaf breadth (cm),5.3,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,LL,Leaf length (cm),11.5,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,NL,Number of leaves,83,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,PH,Plant height (cm),262.5,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,3,SD,Stem diameter,3.6,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,LB,Leaf breadth (cm),7,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,LL,Leaf length (cm),12.4,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,NL,Number of leaves,105,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,PH,Plant height (cm),301,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,4,SD,Stem diameter,3.55,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,LB,Leaf breadth (cm),5.5,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,LL,Leaf length (cm),10,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,NL,Number of leaves,191,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,PH,Plant height (cm),321,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,5,SD,Stem diameter,3.7,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,LB,Leaf breadth (cm),5.8,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,LL,Leaf length (cm),NA,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,NB,Number of branches,2,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,NL,Number of leaves,210,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,PH,Plant height (cm),337,Amplified
19,Yankaba19,Nasarawa,19a,a,2,19a-r2,6,SD,Stem diameter,3.7,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,LB,Leaf breadth (cm),2.5,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,LL,Leaf length (cm),5.4,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,NB,Number of branches,NA,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,NL,Number of leaves,14,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,PH,Plant height (cm),21.3,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,2,SD,Stem diameter,NA,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,3,LB,Leaf breadth (cm),4.8,Amplified
19,Yankaba19,Nasarawa,19b,b,1,19b-r1,3,LL,Leaf length (cm),10.7,Amplified
